,iso3_i,iso3_j,year,max_hostility,cinc_i,cinc_j,distcap,alliance_strength,proximity_term,norm_hostility,norm_alliance,relationship_term,w_ij,si_component
0,ALB,ARG,1995,0,0.00055602414,0.0058118305,11632.19,0,8.875729755600582e-06,0.0,0.0,1.0,8.875729755600582e-06,5.158423690335701e-08
1,ALB,ARM,1995,0,0.00055602414,0.00076231523,2077.855,0,0.12519847511286694,0.0,0.0,1.0,0.12519847511286694,9.544070435131444e-05
2,ALB,AUS,1995,0,0.00055602414,0.0079251807,15620.51,0,1.6447454834805137e-07,0.0,0.0,1.0,1.6447454834805137e-07,1.3034905162091934e-09
3,ALB,AZE,1995,0,0.00055602414,0.0013339859,2520.89,0,0.08038802955610111,0.0,0.0,1.0,0.08038802955610111,0.00010723649795662215
4,ALB,BLR,1995,0,0.00055602414,0.0021046367,1505.639,0,0.22187547009869937,0.0,0.0,1.0,0.22187547009869937,0.0004669672571994753
5,ALB,BRA,1995,0,0.00055602414,0.025050078,9414.849,0,8.150477096361203e-05,0.0,0.0,1.0,8.150477096361203e-05,2.0417008700106166e-06
6,ALB,CAN,1995,0,0.00055602414,0.011476978,7255.303,0,0.0007064183021247747,0.0,0.0,1.0,0.0007064183021247747,8.107547312283394e-06
7,ALB,CHL,1995,0,0.00055602414,0.0029688613,12432.5,0,3.986886330516273e-06,0.0,0.0,1.0,3.986886330516273e-06,1.183651253416877e-08
8,ALB,CHN,1995,0,0.00055602414,0.1429483,7686.079,0,0.0004591750720673731,0.0,0.0,1.0,0.0004591750720673731,6.563829595440847e-05
9,ALB,COL,1995,0,0.00055602414,0.0049726618,10083.01,0,4.1783459603930804e-05,0.0,0.0,1.0,4.1783459603930804e-05,2.0777501344430985e-07
10,ALB,CYP,1995,0,0.00055602414,0.00022343222,1366.294,0,0.2550504271104546,0.0,0.0,1.0,0.2550504271104546,5.6986483141237066e-05
11,ALB,DOM,1995,0,0.00055602414,0.00077803485,8638.148,0,0.0001772148003254232,0.0,0.0,1.0,0.0001772148003254232,1.378792905889706e-07
12,ALB,EGY,1995,0,0.00055602414,0.008854148,1623.328,0,0.19724118692016523,0.0,0.0,1.0,0.19724118692016523,0.0017464026606868071
13,ALB,EST,1995,0,0.00055602414,0.00019162413,2041.537,0,0.12982901025904567,0.0,0.0,1.0,0.12982901025904567,2.48783711396507e-05
14,ALB,FIN,1995,0,0.00055602414,0.0021479696,2122.475,0,0.11973491756215228,0.0,0.0,1.0,0.11973491756215228,0.00025718696298200925
15,ALB,GHA,1995,0,0.00055602414,0.00097004161,4453.75,0,0.01163485435663297,0.0,0.0,1.0,0.01163485435663297,1.128629285222376e-05
16,ALB,HUN,1995,0,0.00055602414,0.0020825011,689.0358,0,0.5020599219398337,0.0,0.0,1.0,0.5020599219398337,0.001045540339705618
17,ALB,IND,1995,0,0.00055602414,0.065134004,5322.44,0,0.0048808299590604115,0.0,0.0,1.0,0.0048808299590604115,0.00031790799807676065
18,ALB,IRN,1995,0,0.00055602414,0.012088664,2808.604,0,0.06028909725328748,0.0,0.0,1.0,0.06028909725328748,0.0007288146395583153
19,ALB,ISR,1995,0,0.00055602414,0.0040185349,1680.884,0,0.1862092942446687,0.0,0.0,1.0,0.1862092942446687,0.0007482885476265702
20,ALB,ITA,1995,0,0.00055602414,0.019298725,611.7626,0,0.5423940023670278,0.0,0.0,1.0,0.5423940023670278,0.010467512693330619
21,ALB,JOR,1995,0,0.00055602414,0.0012955137,1773.421,0,0.16975127525902073,0.0,0.0,1.0,0.16975127525902073,0.00021991510269053237
22,ALB,JPN,1995,0,0.00055602414,0.054388806,9501.873,0,7.471176362332508e-05,0.0,0.0,1.0,7.471176362332508e-05,4.063483617626884e-06
23,ALB,MLI,1995,0,0.00055602414,0.0005265816,4178.792,0,0.01531699933064282,0.0,0.0,1.0,0.01531699933064282,8.065650014728825e-06
24,ALB,NOR,1995,0,0.00055602414,0.0018250392,2160.437,0,0.11527473497032655,0.0,0.0,1.0,0.11527473497032655,0.00021038091009045677
25,ALB,PER,1995,0,0.00055602414,0.0032825482,11472.13,0,1.0416390320852904e-05,0.0,0.0,1.0,1.0416390320852904e-05,3.419230329821312e-08
26,ALB,POL,1995,0,0.00055602414,0.0096851792,1218.313,0,0.2957286405599068,0.0,0.0,1.0,0.2957286405599068,0.0028641848783950855
27,ALB,QAT,1995,0,0.00055602414,0.00070356537,3422.078,0,0.032644529077841565,0.0,0.0,1.0,0.032644529077841565,2.296756017912736e-05
28,ALB,RUS,1995,0,0.00055602414,0.06291417,2063.678,0,0.1269860552161251,0.0,0.0,1.0,0.1269860552161251,0.007989222265496683
29,ALB,RWA,1995,0,0.00055602414,0.00043167637,4925.967,0,0.00725570661805577,0.0,0.0,1.0,0.00725570661805577,3.1321170946672917e-06
30,ALB,SAU,1995,0,0.00055602414,0.0096039558,3104.873,0,0.044830211634626534,0.0,0.0,1.0,0.044830211634626534,0.00043054737104359893
31,ALB,TUR,1995,0,0.00055602414,0.015361983,1110.814,0,0.3292908092334798,0.0,0.0,1.0,0.3292908092334798,0.00505855981350096
32,ALB,UGA,1995,0,0.00055602414,0.0011983755,4740.878,0,0.008730977021378159,0.0,0.0,1.0,0.008730977021378159,1.0462988953482561e-05
33,ALB,UKR,1995,0,0.00055602414,0.015421191,1303.97,0,0.271451986649567,0.0,0.0,1.0,0.271451986649567,0.004186112933452423
34,ALB,USA,1995,0,0.00055602414,0.14037095,7770.42,0,0.00042203597447100765,0.0,0.0,1.0,0.00042203597447100765,5.924159067067109e-05
35,ALB,UZB,1995,0,0.00055602414,0.0024227016,4072.698,0,0.017031375812328685,0.0,0.0,1.0,0.017031375812328685,4.126194143073001e-05
36,ALB,VEN,1995,0,0.00055602414,0.0049229893,8971.885,0,0.00012692870589992936,0.0,0.0,1.0,0.00012692870589992936,6.24868661008199e-07
37,ARG,ARM,1995,0,0.0058118305,0.00076231523,13417.64,0,1.488651323377602e-06,0.0,0.0,1.0,1.488651323377602e-06,1.134821575970401e-09
38,ARG,AUS,1995,0,0.0058118305,0.0079251807,11733.88,0,8.017531311438091e-06,0.0,0.0,1.0,8.017531311438091e-06,6.354038441105485e-08
39,ARG,AZE,1995,0,0.0058118305,0.0013339859,13853.84,0,9.62395835017003e-07,0.0,0.0,1.0,9.62395835017003e-07,1.2838224741314084e-09
40,ARG,BLR,1995,0,0.0058118305,0.0021046367,12819.34,0,2.7078922316362236e-06,0.0,0.0,1.0,2.7078922316362236e-06,5.699129370346497e-09
41,ARG,BRA,1995,0,0.0058118305,0.025050078,2353.257,0,0.09505905014585933,0.0,0.0,1.0,0.09505905014585933,0.0023812366207596877
42,ARG,CAN,1995,0,0.0058118305,0.011476978,9080.545,0,0.00011385953709643167,0.0,0.0,1.0,0.00011385953709643167,1.3067634023459303e-06
43,ARG,CHL,1995,0,0.0058118305,0.0029688613,1128.317,0,0.3235773791436465,0.0,0.0,1.0,0.3235773791436465,0.0009606563584949991
44,ARG,CHN,1995,0,0.0058118305,0.1429483,19297.47,0,4.161168136697591e-09,0.0,0.0,1.0,4.161168136697591e-09,5.948319111550882e-10
45,ARG,COL,1995,0,0.0058118305,0.0049726618,4706.263,0,0.009038491391279036,0.0,0.0,1.0,0.009038491391279036,4.494536087104212e-05
46,ARG,CYP,1995,0,0.0058118305,0.00022343222,12291.57,0,4.590277858973313e-06,0.0,0.0,1.0,4.590277858973313e-06,1.0256159724472542e-09
47,ARG,DOM,1995,0,0.0058118305,0.00077803485,6036.692,0,0.002389450155420994,0.0,0.0,1.0,0.002389450155420994,1.85907549325545e-06
48,ARG,EGY,1995,0,0.0058118305,0.008854148,11838.13,0,7.223795866005678e-06,0.0,0.0,1.0,7.223795866005678e-06,6.396055771940244e-08
49,ARG,EST,1995,0,0.0058118305,0.00019162413,12925.75,0,2.4345466486893615e-06,0.0,0.0,1.0,2.4345466486893615e-06,4.665178834995145e-10
50,ARG,FIN,1995,0,0.0058118305,0.0021479696,12971.3,0,2.3261407362540083e-06,0.0,0.0,1.0,2.3261407362540083e-06,4.996479586795228e-09
51,ARG,GHA,1995,0,0.0058118305,0.00097004161,7560.425,0,0.0005206539189412431,0.0,0.0,1.0,0.0005206539189412431,5.05055965782573e-07
52,ARG,HUN,1995,0,0.0058118305,0.0020825011,11957.08,0,6.413662996084627e-06,0.0,0.0,1.0,6.413662996084627e-06,1.3356460244375532e-08
53,ARG,IND,1995,0,0.0058118305,0.065134004,15817.92,0,1.3500959323941402e-07,0.0,0.0,1.0,1.3500959323941402e-07,8.793715386094365e-09
54,ARG,IRN,1995,0,0.0058118305,0.012088664,13803.13,0,1.0124575143316878e-06,0.0,0.0,1.0,1.0124575143316878e-06,1.223925870503096e-08
55,ARG,ISR,1995,0,0.0058118305,0.0040185349,12241.62,0,4.825385162183517e-06,0.0,0.0,1.0,4.825385162183517e-06,1.9390978680176623e-08
56,ARG,ITA,1995,0,0.0058118305,0.019298725,11173.56,0,1.4040563848829019e-05,0.0,0.0,1.0,1.4040563848829019e-05,2.709649805634928e-07
57,ARG,JOR,1995,0,0.0058118305,0.0012955137,12330.83,0,4.413555312474105e-06,0.0,0.0,1.0,4.413555312474105e-06,5.7178213730179835e-09
58,ARG,JPN,1995,0,0.0058118305,0.054388806,18372.04,0,1.049843120492855e-08,0.0,0.0,1.0,1.049843120492855e-08,5.709971381092051e-10
59,ARG,MLI,1995,0,0.0058118305,0.0005265816,7493.104,0,0.0005569116211588525,0.0,0.0,1.0,0.0005569116211588525,2.9325941252842246e-07
60,ARG,NOR,1995,0,0.0058118305,0.0018250392,12270.74,0,4.6868961326550105e-06,0.0,0.0,1.0,4.6868961326550105e-06,8.553769168423794e-09
61,ARG,PER,1995,0,0.0058118305,0.0032825482,3133.925,0,0.04354654120837977,0.0,0.0,1.0,0.04354654120837977,0.00014294362045979284
62,ARG,POL,1995,0,0.0058118305,0.0096851792,12351.58,0,4.3229176574853835e-06,0.0,0.0,1.0,4.3229176574853835e-06,4.186823217959016e-08
63,ARG,QAT,1995,0,0.0058118305,0.00070356537,13337.25,0,1.6132657778726239e-06,0.0,0.0,1.0,1.6132657778726239e-06,1.1350379339172903e-09
64,ARG,RUS,1995,0,0.0058118305,0.06291417,13505.36,0,1.3636304040954315e-06,0.0,0.0,1.0,1.3636304040954315e-06,8.579167506042868e-08
65,ARG,RWA,1995,0,0.0058118305,0.00043167637,9763.369,0,5.752050874085103e-05,0.0,0.0,1.0,5.752050874085103e-05,2.4830244413803844e-08
66,ARG,SAU,1995,0,0.0058118305,0.0096039558,12880.18,0,2.5480555986146853e-06,0.0,0.0,1.0,2.5480555986146853e-06,2.4471413345037978e-08
67,ARG,TUR,1995,0,0.0058118305,0.015361983,12502.27,0,3.7182032636525727e-06,0.0,0.0,1.0,3.7182032636525727e-06,5.711897532677534e-08
68,ARG,UGA,1995,0,0.0058118305,0.0011983755,10137.2,0,3.9579470335666486e-05,0.0,0.0,1.0,3.9579470335666486e-05,4.743106755323949e-08
69,ARG,UKR,1995,0,0.0058118305,0.015421191,12845.99,0,2.63668002102909e-06,0.0,0.0,1.0,2.63668002102909e-06,4.066074621017362e-08
70,ARG,USA,1995,0,0.0058118305,0.14037095,8403.226,0,0.0002241430710394741,0.0,0.0,1.0,0.0002241430710394741,3.1463175817728466e-05
71,ARG,UZB,1995,0,0.0058118305,0.0024227016,15457.45,0,1.9360419382874485e-07,0.0,0.0,1.0,1.9360419382874485e-07,4.690451901556103e-10
72,ARG,VEN,1995,0,0.0058118305,0.0049229893,5114.314,0,0.00601009934873561,0.0,0.0,1.0,0.00601009934873561,2.9587654785762377e-05
73,ARM,AUS,1995,0,0.00076231523,0.0079251807,13581.9,0,1.2631524717372449e-06,0.0,0.0,1.0,1.2631524717372449e-06,1.0010711590169308e-08
74,ARM,AZE,1995,4,0.00076231523,0.0013339859,457.5143,4,0.6328547791390331,0.8,1.0,0.9,0.5695693012251298,0.000759797416907176
75,ARM,BLR,1995,0,0.00076231523,0.0021046367,1983.94,4,0.13752631477562488,0.0,1.0,0.5,0.06876315738781244,0.00014472146464626618
76,ARM,BRA,1995,0,0.00076231523,0.025050078,11342.55,0,1.1857499753300863e-05,0.0,0.0,1.0,1.1857499753300863e-05,2.9703129370516735e-07
77,ARM,CAN,1995,0,0.00076231523,0.011476978,8799.446,0,0.00015081660435454795,0.0,0.0,1.0,0.00015081660435454795,1.730918850211851e-06
78,ARM,CHL,1995,0,0.00076231523,0.0029688613,14338.96,0,5.924733167336066e-07,0.0,0.0,1.0,5.924733167336066e-07,1.758971101333047e-09
79,ARM,CHN,1995,0,0.00076231523,0.1429483,5947.15,0,0.002613277756916758,0.0,0.0,1.0,0.002613277756916758,0.00037356361277906375
80,ARM,COL,1995,0,0.00076231523,0.0049726618,12118.5,0,5.457607778624754e-06,0.0,0.0,1.0,5.457607778624754e-06,2.713883772015017e-08
81,ARM,CYP,1995,0,0.00076231523,0.00022343222,1129.579,0,0.3231692820545932,0.0,0.0,1.0,0.3231692820545932,7.220643012526393e-05
82,ARM,DOM,1995,0,0.00076231523,0.00077803485,10612.22,0,2.461338887185142e-05,0.0,0.0,1.0,2.461338887185142e-05,1.915007431890259e-08
83,ARM,EGY,1995,0,0.00076231523,0.008854148,1647.892,0,0.192455176830747,0.0,0.0,1.0,0.192455176830747,0.0017040266190256048
84,ARM,EST,1995,0,0.00076231523,0.00019162413,2546.553,0,0.07835127791303288,0.0,0.0,1.0,0.07835127791303288,1.5013995464473141e-05
85,ARM,FIN,1995,0,0.00076231523,0.0021479696,2597.746,0,0.07444117967551726,0.0,0.0,1.0,0.07444117967551726,0.00015989739093114896
86,ARM,GHA,1995,0,0.00076231523,0.00097004161,5893.944,0,0.0027560852329074196,0.0,0.0,1.0,0.0027560852329074196,2.6735173566267385e-06
87,ARM,HUN,1995,0,0.00076231523,0.0020825011,2186.893,0,0.11226501470648839,0.0,0.0,1.0,0.11226501470648839,0.00023379201661777825
88,ARM,IND,1995,0,0.00076231523,0.065134004,3245.064,0,0.03896607044897233,0.0,0.0,1.0,0.03896607044897233,0.0025380161884876453
89,ARM,IRN,1995,0,0.00076231523,0.012088664,789.0012,0,0.4542983219173821,0.0,0.0,1.0,0.4542983219173821,0.005491859769423069
90,ARM,ISR,1995,0,0.00076231523,0.0040185349,1254.709,0,0.2851588173677117,0.0,0.0,1.0,0.2851588173677117,0.0011459206596348755
91,ARM,ITA,1995,0,0.00076231523,0.019298725,2677.67,0,0.06872309255934182,0.0,0.0,1.0,0.06872309255934182,0.001326268064452284
92,ARM,JOR,1995,0,0.00076231523,0.0012955137,1196.113,0,0.302367232101736,0.0,0.0,1.0,0.302367232101736,0.00039172089161887874
93,ARM,JPN,1995,0,0.00076231523,0.054388806,7943.638,0,0.0003549129534872549,0.0,0.0,1.0,0.0003549129534872549,1.930329177410533e-05
94,ARM,MLI,1995,0,0.00076231523,0.0005265816,5949.743,0,0.002606510305485681,0.0,0.0,1.0,0.002606510305485681,1.3725403670791387e-06
95,ARM,NOR,1995,0,0.00076231523,0.0018250392,3199.743,0,0.0407726812110554,0.0,0.0,1.0,0.0407726812110554,7.441174149927958e-05
96,ARM,PER,1995,0,0.00076231523,0.0032825482,13549.98,0,1.3041227049484337e-06,0.0,0.0,1.0,1.3041227049484337e-06,4.280845637707612e-09
97,ARM,POL,1995,0,0.00076231523,0.0096851792,2236.784,0,0.10680142605182597,0.0,0.0,1.0,0.10680142605182597,0.0010343909501274828
98,ARM,QAT,1995,0,0.00076231523,0.00070356537,1786.216,0,0.16759314378080603,0.0,0.0,1.0,0.16759314378080603,0.000117912732213606
99,ARM,RUS,1995,0,0.00076231523,0.06291417,1803.035,4,0.16479796662885937,0.0,1.0,0.5,0.08239898331442969,0.005184063644071193
100,ARM,RWA,1995,0,0.00076231523,0.00043167637,4912.365,0,0.007355072998213109,0.0,0.0,1.0,0.007355072998213109,3.1750112129536516e-06
101,ARM,SAU,1995,0,0.00076231523,0.0096039558,1741.738,0,0.17521561109953693,0.0,0.0,1.0,0.17521561109953693,0.001682762984469942
102,ARM,TUR,1995,0,0.00076231523,0.015361983,992.1443,0,0.37078077277220944,0.0,0.0,1.0,0.37078077277220944,0.005695927928053544
103,ARM,UGA,1995,0,0.00076231523,0.0011983755,4596.694,0,0.010085122105642774,0.0,0.0,1.0,0.010085122105642774,1.2085763245910711e-05
104,ARM,UKR,1995,0,0.00076231523,0.015421191,1575.587,4,0.2068860749049442,0.0,1.0,0.5,0.1034430374524721,0.0015952148381747258
105,ARM,USA,1995,0,0.00076231523,0.14037095,9416.022,0,8.140922191774272e-05,0.0,0.0,1.0,8.140922191774272e-05,1.1427489819354367e-05
106,ARM,UZB,1995,0,0.00076231523,0.0024227016,2081.25,4,0.12477414699440782,0.0,1.0,0.5,0.06238707349720391,0.00015114526278099352
107,ARM,VEN,1995,0,0.00076231523,0.0049229893,11015.28,0,1.644843865248722e-05,0.0,0.0,1.0,1.644843865248722e-05,8.0975487487901e-08
108,AUS,AZE,1995,0,0.0079251807,0.0013339859,13167.62,0,1.91150436550769e-06,0.0,0.0,1.0,1.91150436550769e-06,2.5499198713757046e-09
109,AUS,BLR,1995,0,0.0079251807,0.0021046367,15134.58,0,2.6738400254583964e-07,0.0,0.0,1.0,2.6738400254583964e-07,5.627461847508675e-10
110,AUS,BRA,1995,0,0.0079251807,0.025050078,14070.8,0,7.746922370092336e-07,0.0,0.0,1.0,7.746922370092336e-07,1.9406100963075787e-08
111,AUS,CAN,1995,0,0.0079251807,0.011476978,16123.0,0,9.951076576417385e-08,0.0,0.0,1.0,9.951076576417385e-08,1.1420828694385764e-09
112,AUS,CHL,1995,0,0.0079251807,0.0029688613,11326.56,0,1.2048625149670774e-05,0.0,0.0,1.0,1.2048625149670774e-05,3.577069692506427e-08
113,AUS,CHN,1995,0,0.0079251807,0.1429483,9018.307,0,0.00012117109534792534,0.0,0.0,1.0,0.00012117109534792534,1.7321202089123836e-05
114,AUS,COL,1995,0,0.0079251807,0.0049726618,14362.09,0,5.789266797199688e-07,0.0,0.0,1.0,5.789266797199688e-07,2.8788065852443234e-09
115,AUS,CYP,1995,0,0.0079251807,0.00022343222,14305.42,0,6.126818748956063e-07,0.0,0.0,1.0,6.126818748956063e-07,1.368928714616876e-10
116,AUS,DOM,1995,0,0.0079251807,0.00077803485,15779.06,0,1.403593383769983e-07,0.0,0.0,1.0,1.403593383769983e-07,1.0920445678024712e-10
117,AUS,EGY,1995,0,0.0079251807,0.008854148,14279.4,0,6.288330731285407e-07,0.0,0.0,1.0,6.288330731285407e-07,5.5677810967749216e-09
118,AUS,EST,1995,0,0.0079251807,0.00019162413,15253.75,0,2.37345251136623e-07,0.0,0.0,1.0,2.37345251136623e-07,4.548107725868689e-11
119,AUS,FIN,1995,0,0.0079251807,0.0021479696,15227.52,0,2.4365318395540604e-07,0.0,0.0,1.0,2.4365318395540604e-07,5.2335963207942e-10
120,AUS,GHA,1995,0,0.0079251807,0.00097004161,15472.97,0,1.906226533415343e-07,0.0,0.0,1.0,1.906226533415343e-07,1.8491190554989382e-10
121,AUS,HUN,1995,0,0.0079251807,0.0020825011,15733.1,0,1.4696079300411044e-07,0.0,0.0,1.0,1.4696079300411044e-07,3.0604601308793233e-10
122,AUS,IND,1995,0,0.0079251807,0.065134004,10363.85,0,3.155274399054525e-05,0.0,0.0,1.0,3.155274399054525e-05,2.0551565532911503e-06
123,AUS,IRN,1995,0,0.0079251807,0.012088664,12821.57,0,2.7018603599962135e-06,0.0,0.0,1.0,2.7018603599962135e-06,3.266188206691327e-08
124,AUS,ISR,1995,0,0.0079251807,0.0040185349,14058.72,0,7.84107271549364e-07,0.0,0.0,1.0,7.84107271549364e-07,3.150962436064896e-09
125,AUS,ITA,1995,0,0.0079251807,0.019298725,16232.27,0,8.921024051233258e-08,0.0,0.0,1.0,8.921024051233258e-08,1.7216438988313655e-09
126,AUS,JOR,1995,0,0.0079251807,0.0012955137,13951.52,0,8.728343911163076e-07,0.0,0.0,1.0,8.728343911163076e-07,1.1307689115223348e-09
127,AUS,JPN,1995,0,0.0079251807,0.054388806,7958.28,0,0.00034975417758538414,0.0,0.0,1.0,0.00034975417758538414,1.9022712112381007e-05
128,AUS,MLI,1995,0,0.0079251807,0.0005265816,16622.77,0,6.037021395999487e-08,0.0,0.0,1.0,6.037021395999487e-08,3.1789843859396435e-11
129,AUS,NOR,1995,0,0.0079251807,0.0018250392,15992.95,0,1.1333135092449371e-07,0.0,0.0,1.0,1.1333135092449371e-07,2.0683415802615724e-10
130,AUS,PER,1995,0,0.0079251807,0.0032825482,12861.16,0,2.5969834449144394e-06,0.0,0.0,1.0,2.5969834449144394e-06,8.524723332533691e-09
131,AUS,POL,1995,0,0.0079251807,0.0096851792,15575.86,0,1.7198475461855298e-07,0.0,0.0,1.0,1.7198475461855298e-07,1.6657031681487131e-09
132,AUS,QAT,1995,0,0.0079251807,0.00070356537,12257.15,0,4.7510258253635295e-06,0.0,0.0,1.0,4.7510258253635295e-06,3.3426572427014472e-09
133,AUS,RUS,1995,0,0.0079251807,0.06291417,14491.46,0,5.086732355134811e-07,0.0,0.0,1.0,5.086732355134811e-07,3.200275441354519e-08
134,AUS,RWA,1995,0,0.0079251807,0.00043167637,12480.44,0,3.8002640758567222e-06,0.0,0.0,1.0,3.8002640758567222e-06,1.6404842013072345e-09
135,AUS,SAU,1995,0,0.0079251807,0.0096039558,12640.23,0,3.2390515580838375e-06,0.0,0.0,1.0,3.2390515580838375e-06,3.1107707997758303e-08
136,AUS,TUR,1995,0,0.0079251807,0.015361983,14512.6,0,4.980327495178262e-07,0.0,0.0,1.0,4.980327495178262e-07,7.650770631536104e-09
137,AUS,UGA,1995,0,0.0079251807,0.0011983755,12421.15,0,4.032395265024122e-06,0.0,0.0,1.0,4.032395265024122e-06,4.832323691920914e-09
138,AUS,UKR,1995,0,0.0079251807,0.015421191,14913.19,0,3.3364442728970976e-07,0.0,0.0,1.0,3.3364442728970976e-07,5.145194439320227e-09
139,AUS,USA,1995,0,0.0079251807,0.14037095,15961.95,0,1.168996456144918e-07,0.0,0.0,1.0,1.168996456144918e-07,1.6409314309569547e-08
140,AUS,UZB,1995,0,0.0079251807,0.0024227016,11785.05,0,7.617593894542947e-06,0.0,0.0,1.0,7.617593894542947e-06,1.845515691645943e-08
141,AUS,VEN,1995,0,0.0079251807,0.0049229893,15469.75,0,1.912374475728039e-07,0.0,0.0,1.0,1.912374475728039e-07,9.414599081602246e-10
142,AZE,BLR,1995,0,0.0013339859,0.0021046367,2246.74,0,0.10574338671344168,0.0,0.0,1.0,0.10574338671344168,0.0002225514124594017
143,AZE,BRA,1995,0,0.0013339859,0.025050078,11797.16,0,7.525901152607477e-06,0.0,0.0,1.0,7.525901152607477e-06,1.885244108931072e-07
144,AZE,CAN,1995,0,0.0013339859,0.011476978,9056.387,0,0.00011664364968816437,0.0,0.0,1.0,0.00011664364968816437,1.3387166013107694e-06
145,AZE,CHL,1995,0,0.0013339859,0.0029688613,14789.04,0,3.7774744482965935e-07,0.0,0.0,1.0,3.7774744482965935e-07,1.1214797701286607e-09
146,AZE,CHN,1995,0,0.0013339859,0.1429483,5520.214,0,0.004004990782350174,0.0,0.0,1.0,0.004004990782350174,0.0005725066238526274
147,AZE,COL,1995,0,0.0013339859,0.0049726618,12521.46,0,3.647531210147721e-06,0.0,0.0,1.0,3.647531210147721e-06,1.8137939113009346e-08
148,AZE,CYP,1995,0,0.0013339859,0.00022343222,1563.325,0,0.2094385290704607,0.0,0.0,1.0,0.2094385290704607,4.679531550374757e-05
149,AZE,DOM,1995,0,0.0013339859,0.00077803485,10990.73,0,1.6857245391935116e-05,0.0,0.0,1.0,1.6857245391935116e-05,1.3115524389927429e-08
150,AZE,EGY,1995,0,0.0013339859,0.008854148,2040.063,0,0.13002051932767714,0.0,0.0,1.0,0.13002051932767714,0.0011512209211641138
151,AZE,EST,1995,0,0.0013339859,0.00019162413,2748.733,0,0.06400890913988001,0.0,0.0,1.0,0.06400890913988001,1.2265651526178555e-05
152,AZE,FIN,1995,0,0.0013339859,0.0021479696,2789.309,0,0.061463670640924825,0.0,0.0,1.0,0.061463670640924825,0.00013202209604111905
153,AZE,GHA,1995,0,0.0013339859,0.00097004161,6312.819,0,0.0018129154204636346,0.0,0.0,1.0,0.0018129154204636346,1.758603393260371e-06
154,AZE,HUN,1995,0,0.0013339859,0.0020825011,2576.117,0,0.07606880646900387,0.0,0.0,1.0,0.07606880646900387,0.00015841337314738768
155,AZE,IND,1995,0,0.0013339859,0.065134004,2811.586,0,0.060109582954123164,0.0,0.0,1.0,0.060109582954123164,0.00391517781657219
156,AZE,IRN,1995,0,0.0013339859,0.012088664,540.446,0,0.5824884046037909,0.0,0.0,1.0,0.5824884046037909,0.007041506607151282
157,AZE,ISR,1995,0,0.0013339859,0.0040185349,1637.058,0,0.19455157188310887,0.0,0.0,1.0,0.19455157188310887,0.0007818122814621317
158,AZE,ITA,1995,0,0.0013339859,0.019298725,3113.878,0,0.04442832777665457,0.0,0.0,1.0,0.04442832777665457,0.000857410079971518
159,AZE,JOR,1995,0,0.0013339859,0.0012955137,1561.698,0,0.20977956291305927,0.0,0.0,1.0,0.20977956291305927,0.0002717722977338802
160,AZE,JPN,1995,0,0.0013339859,0.054388806,7537.544,0,0.0005327043383484775,0.0,0.0,1.0,0.0005327043383484775,2.8973152913793703e-05
161,AZE,MLI,1995,0,0.0013339859,0.0005265816,6398.833,0,0.0016634974423802695,0.0,0.0,1.0,0.0016634974423802695,8.759671448045101e-07
162,AZE,NOR,1995,0,0.0013339859,0.0018250392,3456.329,0,0.031545352711644,0.0,0.0,1.0,0.031545352711644,5.7571505276576596e-05
163,AZE,PER,1995,0,0.0013339859,0.0032825482,13989.34,0,8.40440229209503e-07,0.0,0.0,1.0,8.40440229209503e-07,2.758785561599241e-09
164,AZE,POL,1995,0,0.0013339859,0.0096851792,2559.243,0,0.0773632822871076,0.0,0.0,1.0,0.0773632822871076,0.0007492772524508228
165,AZE,QAT,1995,0,0.0013339859,0.00070356537,1689.445,0,0.18462196075237672,0.0,0.0,1.0,0.18462196075237672,0.0001298936181268714
166,AZE,RUS,1995,0,0.0013339859,0.06291417,1930.747,4,0.14503981326627513,0.0,1.0,0.5,0.07251990663313757,0.004562529734301345
167,AZE,RWA,1995,0,0.0013339859,0.00043167637,5120.831,0,0.005971058882812923,0.0,0.0,1.0,0.005971058882812923,2.577565023588938e-06
168,AZE,SAU,1995,0,0.0013339859,0.0096039558,1773.205,0,0.1697879454947196,0.0,0.0,1.0,0.1697879454947196,0.001630635923904096
169,AZE,TUR,1995,0,0.0013339859,0.015361983,1447.681,0,0.23511488781119894,0.0,0.0,1.0,0.23511488781119894,0.003611830909602545
170,AZE,UGA,1995,0,0.0013339859,0.0011983755,4787.278,0,0.008335114713555513,0.0,0.0,1.0,0.008335114713555513,9.988597262414444e-06
171,AZE,UKR,1995,0,0.0013339859,0.015421191,1873.832,4,0.15353419009220468,0.0,1.0,0.5,0.07676709504610234,0.001183840035221098
172,AZE,USA,1995,0,0.0013339859,0.14037095,9695.539,0,6.155749141915969e-05,0.0,0.0,1.0,6.155749141915969e-05,8.640883550124293e-06
173,AZE,UZB,1995,0,0.0013339859,0.0024227016,1628.19,4,0.19628452779224087,0.0,1.0,0.5,0.09814226389612044,0.0002377694197687532
174,AZE,VEN,1995,0,0.0013339859,0.0049229893,11424.41,0,1.0925511487508184e-05,0.0,0.0,1.0,1.0925511487508184e-05,5.378617615002987e-08
175,BLR,BRA,1995,0,0.0021046367,0.025050078,10505.83,0,2.737637890875822e-05,0.0,0.0,1.0,2.737637890875822e-05,6.857804270219483e-07
